checked_link,facebook_ids,facebook_links,id,social_medias,twitter_ids,twitter_links
https://leadstories.com/hoax-alert/2020/03/fact-check-belgium-health-minister-did-NOT-put-ban-on-non-essential-sexual-activities-of-persons-3-or-great.html,,"https://www.facebook.com/search/latest/?q=Belgium Health Minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",719,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/03/fact-check-5g-technology-not-believed-to-have-caused-coronavirus.html?check=1,,"https://www.facebook.com/jeffery.prewitt/videos/10217369394652215/,https://www.facebook.com/search/latest/?q=Coronavirus Caused By 5G?,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",720,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/mar/19/donald-trump/was-novel-coronavirus-really-sneaky-its-spread-us-/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/mar/19/donald-trump/was-novel-coronavirus-really-sneaky-its-spread-us-/&display=popup&ref=plugin&src=share_button",721,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/mar/18/donald-trump/trump-says-he-always-felt-coronavirus-was-pandemic/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/mar/18/donald-trump/trump-says-he-always-felt-coronavirus-was-pandemic/&display=popup&ref=plugin&src=share_button",722,1,"1240243188708839424,1240243188708839424,1220818115354923009,1220818115354923009,1232058127740174339,1240243188708839424,1220818115354923009,1221809170673958913,1232058127740174339","https://twitter.com/Politifact/,https://twitter.com/realDonaldTrump/status/1240243188708839424,https://twitter.com/realDonaldTrump/status/1240243188708839424?ref_src=twsrc%5Etfw,https://twitter.com/realDonaldTrump/status/1220818115354923009,https://twitter.com/realDonaldTrump/status/1220818115354923009?ref_src=twsrc%5Etfw,https://twitter.com/realDonaldTrump/status/1232058127740174339,https://twitter.com/realDonaldTrump/status/1240243188708839424,https://www.twitter.com/realDonaldTrump/status/1220818115354923009,https://www.twitter.com/realDonaldTrump/status/1221809170673958913,https://twitter.com/realDonaldTrump/status/1232058127740174339,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/03/fact-check-hardees-is-not-advising-truckers-walk-up-to-drive-thrus-during-coronavirus-pandemic.html,2831939506920685,"https://www.facebook.com/amber.avers/posts/2831939506920685,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",723,3,1241186461082365952,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/MaryBurns007/status/1241186461082365952?ref_src=twsrc%5Etfw,https://twitter.com/intent/tweet"
https://healthfeedback.org/claimreview/global-warming-and-the-covid-19-pandemic-are-unrelated-issues-one-will-not-protect-us-from-the-other-life-site-news/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fglobal-warming-and-the-covid-19-pandemic-are-unrelated-issues-one-will-not-protect-us-from-the-other-life-site-news%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",724,0,,https://twitter.com/intent/tweet?text=Global%20warming%20and%20the%20COVID-19%20pandemic%20are%20unrelated%20issues%3A%20one%20will%20not%20protect%20us%20from%20the%20other&url=https://healthfeedback.org/claimreview/global-warming-and-the-covid-19-pandemic-are-unrelated-issues-one-will-not-protect-us-from-the-other-life-site-news/&via=HealthFeedback
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Walmart-NOT-Closing-Stores-At-Present-Time.html,,"https://www.facebook.com/search/latest/?q=Walmart Closing Stores,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",725,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Cristiano-Ronaldo-Did-NOT-Buy-Private-Island-To-Escape-From-Coronavirus-Crisis.html,,"https://www.facebook.com/search/latest/?q=Cristiano Ronaldo Buys Private Island To Escape Coronavirus Crisis,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",726,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/mar/19/facebook-posts/no-truth-report-about-robbers-posing-coronavirus-t/,"10218479873325734,10218479873325734","https://www.facebook.com/politifact/,https://www.facebook.com/tina.hartmanhill/posts/10218479873325734,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/tina.hartmanhill/posts/10218479873325734,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/mar/19/facebook-posts/no-truth-report-about-robbers-posing-coronavirus-t/&display=popup&ref=plugin&src=share_button",727,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/03/fact-check-obama-family-not-flown-to-private-safe-island.html,,"https://www.facebook.com/search/latest/?q=Obama Family Flown to Private ‘Safe Island’,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",728,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/mar/17/donald-trump/donald-trump-falsely-says-who-coronavirus-test-was/&display=popup&ref=plugin&src=share_button",729,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://factcheck.afp.com/hemingway-phrase-misrepresented-trump-and-biden-statement-covid-19-death-toll,,https://www.facebook.com/AFPFactCheck/,730,0,,
https://factcheck.afp.com/misleading-covid-19-flyer-falsely-linked-us-veterans-affairs-hospital,68.ARDwg_10duDhwOPqwE0_GQZfiH75XHsM90yQDqrPtG2zwsxUguCFPO5Zyekp6mooB8ybtB7_uBNi7q8buSi2_9eSJzQWispaTOCPnWbhVq5pckD8fINLwzg4WSOYhaOU51kDcHSRqS1E0NL5mQIkJU4eFvz5ER9dh1FPnc91T_C8f0fhIxlE5V-ir_8zAjLFxDr1Ge55TCS-u_YSvXwJCcCIysGbfmmveXxx6H6om-i2kQg93b1Ec_HgKbX8pDQcmKHZCLqF0-1ow_3Fo8mM8Yz_IJnfFYmbGPwB6K6Sgvp07l8UBHNRl-AgegfiYmch3_j17OAG2LLwFxeY7Q,"https://www.facebook.com/StanfordHealthCare/posts/10158010471064706?__xts__%5B0%5D=68.ARDwg_10duDhwOPqwE0_GQZfiH75XHsM90yQDqrPtG2zwsxUguCFPO5Zyekp6mooB8ybtB7_uBNi7q8buSi2_9eSJzQWispaTOCPnWbhVq5pckD8fINLwzg4WSOYhaOU51kDcHSRqS1E0NL5mQIkJU4eFvz5ER9dh1FPnc91T_C8f0fhIxlE5V-ir_8zAjLFxDr1Ge55TCS-u_YSvXwJCcCIysGbfmmveXxx6H6om-i2kQg93b1Ec_HgKbX8pDQcmKHZCLqF0-1ow_3Fo8mM8Yz_IJnfFYmbGPwB6K6Sgvp07l8UBHNRl-AgegfiYmch3_j17OAG2LLwFxeY7Q&__tn__=-R,https://www.facebook.com/AFPFactCheck/",731,2,,
https://www.politifact.com/factchecks/2020/mar/18/facebook-posts/no-americans-arent-getting-700-weekly-checks-start/,"3015382625194292,3015382625194292","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=3015382625194292&set=a.140236026042314&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=3015382625194292&set=a.140236026042314&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/mar/18/facebook-posts/no-americans-arent-getting-700-weekly-checks-start/&display=popup&ref=plugin&src=share_button",732,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/03/fact-check-trump-did-not-say-people-are-dyng-who-have-never-died-before.html,2891358677607904,"https://www.facebook.com/bobo.phillips.94/posts/2891358677607904,https://www.facebook.com/search/latest/?q=People Are Dying Who Have Never Died Before,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",733,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Dog-Vaccine-Can-NOT-Be-Used-To-Inoculate-People-Against-Coronavirus.html,10157068454662469,"https://www.facebook.com/photo.php?fbid=10157068454662469&set=a.10150094282687469&type=3&theater,https://www.facebook.com/search/latest/?q=A Dog Vaccine Can Be Used To Inoculate People Against Coronavirus,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",734,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.youtube.com/watch?v=vdXL5-6TdqA&feature=youtu.be,,,735,0,,
https://pagellapolitica.it/bufale/show/1013/no-questa-poesia-non-%C3%A8-stata-scritta-durante-lepidemia-di-peste-nel-1800,"329876714653389,10221621203296745","https://www.facebook.com/Pagella-Politica,https://www.facebook.com/photo.php?fbid=329876714653389&set=a.153590162282046&type=3&theater,https://www.facebook.com/photo.php?fbid=10221621203296745&set=a.2249081383877&type=3&theater,https://www.facebook.com/IreVella/photos/a.105040370954541/162163315242246/?type=3&__tn__=-R,https://www.facebook.com/Pagella-Politica",736,2,,
https://www.factcheck.org/2020/03/false-claims-of-nationwide-lockdown-for-covid-19/,"777610596096749,777610596096749,10157881835114651,501623069","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F03%2Ffalse-claims-of-nationwide-lockdown-for-covid-19%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=False%20Claims%20of%20Nationwide%20Lockdown%20for%20COVID-19,https://www.facebook.com/brian.dunston/posts/777610596096749,https://www.facebook.com/brian.dunston/posts/777610596096749,https://www.facebook.com/photo.php?fbid=10157881835114651&set=a.445421054650&type=3&theater,https://www.facebook.com/permalink.php?story_fbid=10157848901913070&id=501623069",737,3,"1239398218292748292,1239398218292748292,1239398218292748292","https://twitter.com/intent/tweet?text=False%20Claims%20of%20Nationwide%20Lockdown%20for%20COVID-19&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F03%2Ffalse-claims-of-nationwide-lockdown-for-covid-19%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg,https://twitter.com/WHNSC/status/1239398218292748292,https://twitter.com/hashtag/quarantine?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/hashtag/COVID19?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/hashtag/coronavirus?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/WHNSC/status/1239398218292748292?ref_src=twsrc%5Etfw,https://twitter.com/WHNSC/status/1239398218292748292"
https://leadstories.com/hoax-alert/2020/03/fact-check-a-banana-a-day-does-not-keep-the-coronavirus-away.html,,"https://www.facebook.com/watch/?v=220677042452646,https://www.facebook.com/search/latest/?q=Having a Banana a day keep the Coronavirus away,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",738,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.youtube.com/watch?v=2CBGeQmJuow&feature=youtu.be,,,739,0,,
https://www.factcheck.org/2020/03/gargling-water-with-salt-wont-eliminate-coronavirus/,"10221926406369223,10223442158785773,10219157247894552","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F03%2Fgargling-water-with-salt-wont-eliminate-coronavirus%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Gargling%20Water%20With%20Salt%20Won%27t%20%27Eliminate%27%20Coronavirus,https://www.facebook.com/photo.php?fbid=10221926406369223&set=a.1803482366772&type=3&theater,https://www.facebook.com/photo.php?fbid=10223442158785773&set=a.1679552072279&type=3,https://www.facebook.com/photo.php?fbid=10219157247894552&set=a.1228752711450&type=3",740,2,,https://twitter.com/intent/tweet?text=Gargling%20Water%20With%20Salt%20Won%27t%20%27Eliminate%27%20Coronavirus&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F03%2Fgargling-water-with-salt-wont-eliminate-coronavirus%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.politifact.com/factchecks/2020/mar/17/chain-message/fact-checking-chain-message-about-national-quarant/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/mar/17/chain-message/fact-checking-chain-message-about-national-quarant/&display=popup&ref=plugin&src=share_button",741,1,"1239398218292748292,1239398218292748292","https://twitter.com/Politifact/,https://twitter.com/WHNSC/status/1239398218292748292,https://twitter.com/WHNSC/status/1239398218292748292,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/03/Fact-Check-Italy-IS-Considering-NOT-Treating-All-Elderly-With-Coronavirus.html,,"https://www.facebook.com/groups/DonaldTrump2020/permalink/1043930519383101/,https://www.facebook.com/search/latest/?q=Italy IS Considering NOT Treating All Elderly With Coronavirus,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",742,1,"1238904215759540224,1237116479121887232","https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/charliekirk11/status/1238904215759540224,https://twitter.com/tancredipalmeri/status/1237116479121887232,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/03/fact-check-all-us-citizens-are-not-entitled-to-700-dollars-to-stay-at-home-to-avoid-spread-of-coronavirus.html,"3993883247288541,3028335713876587,1649605278528484,10156597830655683","https://www.facebook.com/photo.php?fbid=3993883247288541&set=a.123398281003743&type=3,https://www.facebook.com/photo.php?fbid=3028335713876587&set=a.285432581500261&type=3&theater,https://www.facebook.com/photo.php?fbid=1649605278528484&set=a.328531170635908&type=3,https://www.facebook.com/photo.php?fbid=10156597830655683&set=a.10153514504450683&type=3&theater,https://www.facebook.com/search/latest/?q=All U.S. Citizens Are Entitled To $700 Per Week To Stay At Home To Avoid Spread Of Coronavirus,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",743,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
